loading
(u'intu', 12.056978880153091)
(u'jahangir', 12.056978880153091)
(u're-organization', 13.155591168821202)
(u'contributor', 10.447540967718991)
(u'facials', 12.056978880153091)
(u'clustering', 12.056978880153091)
(u'span', 11.363831699593145)
(u'mbna', 12.056978880153091)
(u'kathleen', 9.2843901579133092)
(u'institutionals', 12.056978880153091)
(u'specifically', 9.0780537249154811)
(u'crusade', 11.363831699593145)
(u'downloadable', 12.056978880153091)
(u'votaw', 13.155591168821202)
(u'straight-backed', 11.363831699593145)
(u'opens', 9.8233866586459975)
(u'blueprint', 12.056978880153091)
(u'regulator', 12.056978880153091)
(u'inches', 12.056978880153091)
(u'jewish', 11.5461532563871)
(u'relaxed', 11.769296807701311)
(u'slump', 12.462443988261256)
(u'assisting', 9.7882953388347271)
(u'ersity', 13.155591168821202)
(u't-shirt', 11.363831699593145)
(u'conley', 12.056978880153091)
(u'mcclure', 13.155591168821202)
(u'link', 8.0866869666009702)
(u'pacific', 8.981203898925564)
(u'ling', 11.769296807701311)
(u'adopting', 11.5461532563871)
(u'line', 7.5066169306599946)
(u'enderle', 13.155591168821202)
(u'heinrich', 13.155591168821202)
(u'hisham', 12.056978880153091)
(u'exposes', 11.5461532563871)
(u'kijana', 12.462443988261256)
(u'fdic', 13.155591168821202)
(u'ementation', 12.462443988261256)
(u'revitalizing', 13.155591168821202)
(u'emailing', 12.462443988261256)
(u'interocean', 13.155591168821202)
(u'mature', 11.076149627141366)
(u'continuously', 13.155591168821202)
(u'consumed', 11.209681019765888)
(u'kiechel', 12.056978880153091)
(u'supervisor', 9.3054435671111424)
(u'armstrong', 12.056978880153091)
(u'defined', 9.6590836073547202)
(u'start-up', 10.958366591484982)
(u'influence', 9.3269497723321066)
(u'presided', 11.769296807701311)
(u'globally', 10.447540967718991)
(u'rolling', 10.322377824764985)
(u'chat', 9.8974946307997183)
(u'nationalism', 13.155591168821202)
(u'memberships', 11.769296807701311)
(u'thompson-draper', 10.853006075827155)
(u'logistically', 13.155591168821202)
(u'upcoming', 8.265242040599448)
(u'codex', 13.155591168821202)
(u'tara', 12.462443988261256)
(u'invalid', 12.056978880153091)
(u'preventing', 10.757695896022831)
(u'coded', 13.155591168821202)
(u'csfb', 11.769296807701311)
(u'consummate', 13.155591168821202)
(u"cbb's", 12.056978880153091)
(u'manuals', 13.155591168821202)
(u'depredations', 13.155591168821202)
(u'scrub', 13.155591168821202)
(u'beginnings', 12.056978880153091)
(u'abreim', 12.462443988261256)
(u'passions', 11.209681019765888)
(u'bianca', 13.155591168821202)
(u'skruch', 12.462443988261256)
(u'caribbean', 10.757695896022831)
(u'sider', 13.155591168821202)
(u'summerfield', 13.155591168821202)
(u'tailored', 10.590641811359664)
(u'methodologies', 12.056978880153091)
(u'dunbar', 12.462443988261256)
(u'wafer', 12.056978880153091)
(u'valuables', 12.056978880153091)
(u'nay-sayers', 12.056978880153091)
(u'rescued', 12.056978880153091)
(u'holes', 12.056978880153091)
(u'walked', 10.322377824764985)
(u'buzzanco', 13.155591168821202)
(u'incomplete', 11.363831699593145)
(u'harks', 12.056978880153091)
(u'walker', 8.3353096032161638)
(u'essay', 12.056978880153091)
(u'partial', 10.590641811359664)
(u'scooped', 13.155591168821202)
(u'broaden', 10.853006075827155)
(u'enjoyable', 10.516533839205943)
(u'luxembourg', 11.363831699593145)
(u'broader', 10.064548715462886)
(u'bomb', 11.076149627141366)
(u'one-half', 11.363831699593145)
(u'unforseen', 12.462443988261256)
(u"ftc's", 12.462443988261256)
(u'send', 6.6030832817866107)
(u'corporatisation', 12.056978880153091)
(u'citing', 10.958366591484982)
(u'outlooks', 11.363831699593145)
(u"association's", 12.462443988261256)
(u'booches', 12.056978880153091)
(u'meetings', 7.8132569168563899)
(u'indicating', 10.853006075827155)
(u'visbreaker', 13.155591168821202)
(u'stocked', 12.056978880153091)
(u'once-quintessential', 13.155591168821202)
(u'torture', 13.155591168821202)
(u'susceptible', 11.769296807701311)
(u'straszheim', 10.958366591484982)
(u'potentially-available', 12.056978880153091)
(u'bilco', 12.462443988261256)
(u'calkin', 13.155591168821202)
(u'fighters', 12.462443988261256)
(u'llama', 12.056978880153091)
(u'petitions', 12.462443988261256)
(u'precinct', 11.363831699593145)
(u'community-building', 12.056978880153091)
(u'non-profit', 10.6706845190332)
(u'categories', 9.9775373384732546)
(u'mathis', 12.056978880153091)
(u'deftly', 12.056978880153091)
(u'orough', 13.155591168821202)
(u'harbor', 10.757695896022831)
(u'marry', 13.155591168821202)
(u'fewer', 10.21115218965476)
(u'anxious', 10.757695896022831)
(u'world-class', 10.853006075827155)
(u'kirkland', 13.155591168821202)
(u'leonardo', 12.056978880153091)
(u'logistics', 10.020096952892052)
(u'stepping', 12.056978880153091)
(u'amabile', 11.363831699593145)
(u'vides', 13.155591168821202)
(u'cuvier', 13.155591168821202)
(u'nobuya', 13.155591168821202)
(u'mediterranean', 11.769296807701311)
(u'imple', 13.155591168821202)
(u'imply', 12.056978880153091)
(u'video', 7.6960056546770419)
(u'pour', 13.155591168821202)
(u'licenses', 10.757695896022831)
(u'wheat', 10.757695896022831)
(u'dynamics', 10.447540967718991)
(u'calvert', 11.769296807701311)
(u'graduating', 12.056978880153091)
(u'leibert', 12.056978880153091)
(u'yock', 12.056978880153091)
(u'directive', 11.209681019765888)
(u'waning', 10.853006075827155)
(u'imploded', 13.155591168821202)
(u'ex-army', 12.056978880153091)
(u'expressed', 8.7488719215569475)
(u'henceforth', 13.155591168821202)
(u'businesslinc', 12.056978880153091)
(u'turnaround', 10.6706845190332)
(u'firms', 9.2237655360968756)
(u'anounces', 11.363831699593145)
(u'chefs', 11.363831699593145)
(u'lauderback', 12.462443988261256)
(u'molina', 13.155591168821202)
(u'panelists', 10.447540967718991)
(u'sculptures', 12.056978880153091)
(u'gathered', 11.209681019765888)
(u'gilles', 12.462443988261256)
(u'slogans', 12.462443988261256)
(u'poverty', 9.2637708707105748)
(u'ibit', 10.958366591484982)
(u'fifteen', 10.6706845190332)
(u'parkway', 13.155591168821202)
(u"goldberg's", 12.056978880153091)
(u'texas-sized', 13.155591168821202)
(u'technical', 7.9570941375553748)
(u'oleksandr', 12.056978880153091)
(u'ould', 13.155591168821202)
(u'headline', 10.958366591484982)
(u'survey', 8.0866869666009702)
(u'grandchild', 11.363831699593145)
(u'portions', 11.209681019765888)
(u'residents', 10.757695896022831)
(u'makes', 8.3515701240879441)
(u'explain', 9.2435681633930553)
(u'involves', 10.38300244658142)
(u'holmes', 10.020096952892052)
(u'emos', 13.155591168821202)
(u'extricate', 13.155591168821202)
(u'sixty', 11.363831699593145)
(u'moorlands', 13.155591168821202)
(u'reserved', 10.265219410925036)
(u'unresponsiveness', 12.056978880153091)
(u'tools', 8.8117857469675176)
(u'standing', 10.020096952892052)
(u'confidence', 8.8929112917798854)
(u'interactive-integration', 12.056978880153091)
(u'certificate', 10.757695896022831)
(u'recalling', 11.363831699593145)
(u'whipping', 13.155591168821202)
(u'bush', 7.3355082384688393)
(u'assuring', 12.056978880153091)
(u'nissl', 12.462443988261256)
(u'meeting--and', 13.155591168821202)
(u'slil', 12.056978880153091)
(u'midday', 13.155591168821202)
(u'givens', 13.155591168821202)
(u'igher', 13.155591168821202)
(u'luba', 12.462443988261256)
(u'zimmer', 11.076149627141366)
(u'folks', 9.394391053127638)
(u"latter's", 13.155591168821202)
(u'deregulate', 13.155591168821202)
(u'sharply', 10.265219410925036)
(u'baby', 10.15985889526721)
(u'central', 8.3598006232244604)
(u'zamora', 12.462443988261256)
(u'customer', 7.5315736626338623)
(u'practicing', 11.769296807701311)
(u'challenge', 9.2843901579133092)
(u'insists', 10.757695896022831)
(u'boney', 12.056978880153091)
(u'villaraigosa', 11.363831699593145)
(u'reproduce', 13.155591168821202)
(u'emerson', 11.769296807701311)
(u'drill', 11.5461532563871)
(u'mabob', 13.155591168821202)
(u'campsites', 12.056978880153091)
(u'rking', 13.155591168821202)
(u'tori', 8.3849065443555357)
(u'wearing', 11.769296807701311)
(u'wilford', 12.056978880153091)
(u'slip', 10.322377824764985)
(u'firefighting', 13.155591168821202)
(u'process', 7.4222498919234559)
(u"peterson's", 12.056978880153091)
(u'rode', 13.155591168821202)
(u'exports', 9.544673256176976)
(u'transpired', 12.462443988261256)
(u'high', 7.332545273338182)
(u'crespi', 13.155591168821202)
(u'nears', 12.462443988261256)
(u'woodlands', 12.462443988261256)
(u'blvd', 10.6706845190332)
(u'reynolds', 11.076149627141366)
(u'educational', 9.2637708707105748)
(u'zacker', 12.462443988261256)
(u'destroying', 11.363831699593145)
(u'trumpet', 13.155591168821202)
(u'whut-tv', 12.462443988261256)
(u'delay', 8.4282033501088609)
(u'bilingual', 12.462443988261256)
(u'vedder', 13.155591168821202)
(u'kyrgyz', 13.155591168821202)
(u'intelligent', 10.020096952892052)
(u'durga', 12.056978880153091)
(u'blocks', 11.209681019765888)
(u'pecific', 13.155591168821202)
(u'gardner', 11.076149627141366)
(u'function-specific', 12.056978880153091)
(u'demonstrating', 10.322377824764985)
(u'fits', 10.516533839205943)
(u'ontent', 12.056978880153091)
(u'unifem', 12.056978880153091)
(u'gregory', 9.7216039643360546)
(u'return-nor', 13.155591168821202)
(u'tomato', 13.155591168821202)
(u'pocket', 9.2843901579133092)
(u'issg', 10.38300244658142)
(u'warranty-only', 13.155591168821202)
(u'boeing', 10.265219410925036)
(u'deranged', 13.155591168821202)
(u'eattwell', 13.155591168821202)
(u'redundant', 12.056978880153091)
(u'commodities', 10.757695896022831)
(u'trumka', 13.155591168821202)
(u'edelstein', 12.462443988261256)
(u'anti-bacterial', 12.056978880153091)
(u'mperative', 13.155591168821202)
(u'vaccinations', 12.056978880153091)
(u'xign', 11.363831699593145)
(u'interlocutor', 12.056978880153091)
(u'vaccinated', 13.155591168821202)
(u'researching', 11.5461532563871)
(u'year-round', 13.155591168821202)
(u"quality's", 12.056978880153091)
(u'cheek-by-jowl', 11.363831699593145)
(u'dot-coms', 12.056978880153091)
(u'parameters', 11.363831699593145)
(u'operative', 13.155591168821202)
(u'perfect', 9.6292306442050393)
(u'chosen', 9.7216039643360546)
(u'kelley', 11.5461532563871)
(u'dispose', 12.056978880153091)
(u'meantime', 11.5461532563871)
(u'degrees', 10.853006075827155)
(u'comply', 12.056978880153091)
(u'stalled', 10.757695896022831)
(u'jody', 11.5461532563871)
(u'officerfema', 12.462443988261256)
(u'elites', 13.155591168821202)
(u'regasification', 13.155591168821202)
(u'prosper', 11.209681019765888)
(u'richards', 13.155591168821202)
(u'manatees-octopuses-sea', 12.056978880153091)
(u'animal', 10.757695896022831)
(u'python', 13.155591168821202)
(u'pick-up', 13.155591168821202)
(u'outlined', 9.2637708707105748)
(u'newman', 10.38300244658142)
(u'igma', 13.155591168821202)
(u'kiss', 12.056978880153091)
(u'rotation', 11.769296807701311)
(u'pompous', 13.155591168821202)
(u'opportunites', 12.056978880153091)
(u'wrangler', 13.155591168821202)
(u"welch's", 12.056978880153091)
(u'installment', 11.769296807701311)
(u'establishment', 10.447540967718991)
(u'ebel', 11.363831699593145)
(u"romesh's", 12.462443988261256)
(u'textbooks', 12.056978880153091)
(u'delightful', 12.056978880153091)
(u'truth', 9.6590836073547202)
(u'accounts', 8.9070959267718415)
(u'beneath', 12.462443988261256)
(u'sheri', 10.6706845190332)
(u'scorch', 12.462443988261256)
(u'still-new', 13.155591168821202)
(u'industry-recognized', 11.363831699593145)
(u'determine', 8.4551108030287843)
(u'scanty', 12.056978880153091)
(u"margolis's", 13.155591168821202)
(u'speculated', 12.462443988261256)
(u'static', 13.155591168821202)
(u'podell', 12.462443988261256)
(u'untangle', 12.056978880153091)
(u'differ', 10.590641811359664)
(u'agriculture', 10.38300244658142)
(u'shannon', 10.853006075827155)
(u'bunched', 13.155591168821202)
(u'rigging', 10.958366591484982)
(u'boutique', 11.363831699593145)
(u'rash--shaken', 13.155591168821202)
(u'cess', 13.155591168821202)
(u'superbly', 12.056978880153091)
(u'empathetic', 13.155591168821202)
(u'escotto', 13.155591168821202)
(u'heartily', 12.056978880153091)
(u"wpower's", 13.155591168821202)
(u'tanning', 12.056978880153091)
(u'highs', 12.462443988261256)
(u'czar', 12.056978880153091)
(u'teagno', 12.462443988261256)
(u'shut', 10.322377824764985)
(u'thrush', 12.056978880153091)
(u'cordia', 10.958366591484982)
(u'godly', 12.462443988261256)
(u'greedy', 11.076149627141366)
(u'inhaling', 13.155591168821202)
(u'adherence', 13.155591168821202)
(u'loomed', 13.155591168821202)
(u'surely', 10.064548715462886)
(u'tied', 10.38300244658142)
(u'cutting-edge', 10.6706845190332)
(u'regulatory', 8.3515701240879441)
(u'us-backed', 12.056978880153091)
(u'halted', 13.155591168821202)
(u'biosphere', 12.462443988261256)
(u'could', 6.1133049968814577)
(u'move-in', 12.462443988261256)
(u'lancelot', 13.155591168821202)
(u'zenner', 13.155591168821202)
(u'length', 10.064548715462886)
(u'davis', 8.0741868038367386)
(u'spaulding', 12.462443988261256)
(u'strictly', 9.1482579835887297)
(u'anita', 10.6706845190332)
(u'kendall', 12.462443988261256)
(u'vickers', 12.056978880153091)
(u'gage', 10.6706845190332)
(u'blew', 13.155591168821202)
(u'owned', 9.1666071222569272)
(u'wwicorp', 13.155591168821202)
(u'tier', 10.590641811359664)
(u'owner', 10.21115218965476)
(u'leasing', 10.6706845190332)
(u'blows', 11.5461532563871)
(u'marrow', 12.462443988261256)
(u"sie's", 12.056978880153091)
(u'legislative', 8.6782543543429949)
(u'castanheira', 12.462443988261256)
(u'fascinating', 13.155591168821202)
(u'erstwhile', 13.155591168821202)
(u'ordering', 10.322377824764985)
(u'digex', 12.056978880153091)
(u"oracle's", 12.056978880153091)
(u'expediency', 13.155591168821202)
(u'soem', 12.056978880153091)
(u'solidarity', 13.155591168821202)
(u'vetoes', 11.363831699593145)
(u'exhilarating', 12.056978880153091)
(u'blumenfeld', 12.462443988261256)
(u'prophesy', 13.155591168821202)
(u'painful', 10.38300244658142)
(u'applaude', 13.155591168821202)
(u"qatar's", 11.769296807701311)
(u'vigorous', 11.5461532563871)
(u'quarry', 11.769296807701311)
(u'stresses', 13.155591168821202)
(u'sreekumar', 10.958366591484982)
(u'midlevel', 13.155591168821202)
(u'vouch', 13.155591168821202)
(u'unsubscribe', 8.2068312784430333)
(u'chasing', 11.363831699593145)
(u'chong', 12.056978880153091)
(u'steel', 9.6898552660214747)
(u'caulfield', 13.155591168821202)
(u'colleagues', 9.0124564424296683)
(u"europe's", 10.958366591484982)
(u'e-enabling', 12.056978880153091)
(u'a-hole', 13.155591168821202)
(u'quietness', 12.462443988261256)
(u'bother', 10.958366591484982)
(u'commandant', 13.155591168821202)
(u'extraordinarily', 11.363831699593145)
(u'roberts', 9.6292306442050393)
(u'sourcing', 9.7216039643360546)
(u'keyspan', 12.056978880153091)
(u'orchestrated', 12.056978880153091)
(u'assumes', 11.769296807701311)
(u'reproduction', 11.5461532563871)
(u'briefing', 8.1121660519019549)
(u'stricter', 12.056978880153091)
(u'steep', 11.769296807701311)
(u'tomova', 13.155591168821202)
(u'steer', 12.462443988261256)
(u'collecting', 10.853006075827155)
(u'ament', 12.462443988261256)
(u"ann's", 12.056978880153091)
(u'false', 10.38300244658142)
(u'beggar', 13.155591168821202)
(u'viewer', 11.363831699593145)
(u'lines', 8.3515701240879441)
(u'trusting', 12.056978880153091)
(u'spelled', 13.155591168821202)
(u'tonight', 9.9775373384732546)
(u'natural-gas', 12.462443988261256)
(u'ground-breaking', 13.155591168821202)
(u'devotions', 13.155591168821202)
(u'viewed', 10.111068731097777)
(u're-org', 13.155591168821202)
(u'satoshi', 13.155591168821202)
(u'dishes', 12.462443988261256)
(u'mills', 10.958366591484982)
(u'mechanism', 10.265219410925036)
(u'adjunct', 11.363831699593145)
(u'bonanza', 13.155591168821202)
(u'incorporating', 11.076149627141366)
(u'onlineathens', 13.155591168821202)
(u'equaling', 12.056978880153091)
(u'supranational', 12.462443988261256)
(u'korean', 10.958366591484982)
(u'lily', 11.363831699593145)
(u'persistence', 11.363831699593145)
(u'worldwide', 7.8723874400832123)
(u'brazil', 9.5180050090948161)
(u'elijio', 13.155591168821202)
(u'allow', 7.9138441537615583)
(u'manor', 13.155591168821202)
(u'pitcher', 13.155591168821202)
(u'caputo', 12.462443988261256)
(u'courtesy', 10.064548715462886)
(u"quantum's", 12.056978880153091)
(u'rollout', 9.8974946307997183)
(u'medal', 13.155591168821202)
(u'subsequently', 10.265219410925036)
(u'sloan-kettering', 13.155591168821202)
(u'placement', 9.8597543028168726)
(u'ignites', 13.155591168821202)
(u'quaters', 13.155591168821202)
(u'stronger', 9.5180050090948161)
(u"you'll", 8.6782543543429949)
(u"firm's", 10.853006075827155)
(u'know-how', 12.056978880153091)
(u'overwrites', 13.155591168821202)
(u'fact', 8.2503163903827712)
(u'ignite', 13.155591168821202)
(u'atmosphere', 10.265219410925036)
(u'scotty', 12.462443988261256)
(u'centralized', 13.155591168821202)
(u'vacancy', 11.5461532563871)
(u'martiradonna', 13.155591168821202)
(u'manchester', 13.155591168821202)
(u'vancover', 12.056978880153091)
(u'rough', 11.769296807701311)
(u"dillon's", 13.155591168821202)
(u'decade', 10.111068731097777)
(u'taps', 12.056978880153091)
(u'producer', 10.958366591484982)
(u'morosani', 11.363831699593145)
(u'championed', 12.056978880153091)
(u'system-wide', 12.056978880153091)
(u'terminal', 9.8233866586459975)
(u'tape', 12.056978880153091)
(u'sais', 12.056978880153091)
(u'sylvia', 11.209681019765888)
(u'hope', 6.484824847975327)
(u'exchanged', 12.462443988261256)
(u'big-picture', 13.155591168821202)
(u'winfield', 13.155591168821202)
(u'listened', 12.056978880153091)
(u'muttering', 13.155591168821202)
(u'stand-by', 10.958366591484982)
(u'listener', 12.462443988261256)
(u'conceptual', 11.769296807701311)
(u'webcast', 10.111068731097777)
(u'tipton', 12.462443988261256)
(u'unblocking', 13.155591168821202)
(u'produced', 8.6447316623043502)
(u'streamlines', 11.769296807701311)
(u'committees', 11.769296807701311)
(u'circulation', 11.5461532563871)
(u'taxes', 9.5180050090948161)
(u'reid', 10.958366591484982)
(u'comics', 13.155591168821202)
(u'orvitz', 13.155591168821202)
(u'ality', 13.155591168821202)
(u'rein', 13.155591168821202)
(u'exude', 13.155591168821202)
(u'intervening', 12.056978880153091)
(u'lawfully', 12.462443988261256)
(u'frame', 10.6706845190332)
(u'iecc', 10.958366591484982)
(u'lamar', 11.363831699593145)
(u'packet', 10.853006075827155)
(u'reframed', 13.155591168821202)
(u'bidders', 11.209681019765888)
(u'incurable', 13.155591168821202)
(u'enel', 11.769296807701311)
(u'packed', 12.462443988261256)
(u'extend', 8.6447316623043502)
(u'amtrak', 12.462443988261256)
(u'partisan', 12.462443988261256)
(u'fulbright', 12.056978880153091)
(u'sadness', 11.769296807701311)
(u"corp's", 11.209681019765888)
(u'rolled', 10.38300244658142)
(u'bsba', 12.056978880153091)
(u'krispy', 13.155591168821202)
(u'ipayit', 11.5461532563871)
(u'edictorians', 13.155591168821202)
(u'nominees', 11.209681019765888)
(u'fleetboston', 11.363831699593145)
(u'derogatory', 12.462443988261256)
(u'triple', 10.853006075827155)
(u'covad', 12.056978880153091)
(u'negotiated', 10.111068731097777)
(u'resham', 13.155591168821202)
(u'bolivian', 11.076149627141366)
(u'historians', 12.056978880153091)
(u'lawsuit', 9.4420191021168929)
(u'ociation', 13.155591168821202)
(u'marty', 9.2637708707105748)
(u"self-regulation's", 13.155591168821202)
(u'facilitates', 13.155591168821202)
(u'drum', 11.769296807701311)
(u'gedmin', 11.5461532563871)
(u'builders', 12.462443988261256)
(u'invited', 8.6017142772206601)
(u'land-trust', 11.769296807701311)
(u'drug', 8.7488719215569475)
(u'synergies', 10.958366591484982)
(u'figures', 10.15985889526721)
(u'glory', 11.076149627141366)
(u'bristol', 11.769296807701311)
(u'lavelle', 12.056978880153091)
(u'decorum', 13.155591168821202)
(u'boyer', 10.958366591484982)
(u'chest', 11.769296807701311)
(u'adjusted', 12.462443988261256)
(u'crisencio', 13.155591168821202)
(u'authorised', 13.155591168821202)
(u'unfoundation-unwire', 9.8597543028168726)
(u'near-term', 10.958366591484982)
(u'vuich', 12.462443988261256)
(u'retyped', 12.056978880153091)
(u'distrust', 12.056978880153091)
(u'crafted', 12.056978880153091)
(u'clash', 11.769296807701311)
(u'allocated', 10.6706845190332)
(u'undergraduate', 10.853006075827155)
(u'picking', 11.209681019765888)
(u'tadaaki', 12.462443988261256)
(u'kindergarten', 13.155591168821202)
(u'hawkins', 11.363831699593145)
(u'midland', 11.209681019765888)
(u'silvia', 12.056978880153091)
(u'taste', 11.363831699593145)
(u'genetic', 12.056978880153091)
(u'cassell', 11.769296807701311)
(u'kuykendell', 12.056978880153091)
(u'compensating', 13.155591168821202)
(u'marsh', 12.462443988261256)
(u'hottest', 11.076149627141366)
(u'recurring', 12.056978880153091)
(u'trinity', 13.155591168821202)
(u'power-packed', 12.056978880153091)
(u"college's", 10.21115218965476)
(u'valuations', 11.769296807701311)
(u'ingersoll', 11.769296807701311)
(u'hateful', 12.056978880153091)
(u'atlanta', 9.4920295226915545)
(u'conservative--get', 13.155591168821202)
(u'menezes', 10.111068731097777)
(u'amazon', 11.769296807701311)
(u'fielding', 13.155591168821202)
(u'askes', 13.155591168821202)
(u'energy-asci', 12.056978880153091)
(u'archie', 11.769296807701311)
(u'stuffing', 12.056978880153091)
(u"schiro's", 13.155591168821202)
(u'ripe', 13.155591168821202)
(u'nezi', 13.155591168821202)
(u'diversification', 10.958366591484982)
(u'morgen', 12.462443988261256)
(u'lust', 13.155591168821202)
(u'demanded', 11.076149627141366)
(u'debate--really', 11.363831699593145)
(u'mover', 12.056978880153091)
(u'ransom', 13.155591168821202)
(u'ssible', 13.155591168821202)
(u'juan', 11.076149627141366)
(u'hartzog', 13.155591168821202)
(u'highlighted', 10.853006075827155)
(u'hurrican', 12.056978880153091)
(u're-email', 12.056978880153091)
(u'gibbs', 12.056978880153091)
(u'vocabulary', 13.155591168821202)
(u'terrorism', 9.5720722303650909)
(u'paula', 9.2843901579133092)
(u'columbia', 9.1125399009866506)
(u'weign-in', 13.155591168821202)
(u'fielded', 13.155591168821202)
(u"hp's", 12.056978880153091)
(u'upon', 7.6261620813097775)
(u'onerous', 13.155591168821202)
(u'proficiency', 12.056978880153091)
(u'installments', 12.462443988261256)
(u'dust', 11.209681019765888)
(u'lahourcade', 13.155591168821202)
(u'login', 10.111068731097777)
(u'unimaginably', 13.155591168821202)
(u'audit', 9.3269497723321066)
(u'greencrest', 13.155591168821202)
(u'discounted', 10.111068731097777)
(u'mailsite', 13.155591168821202)
(u'colour', 13.155591168821202)
(u'patrols', 12.056978880153091)
(u'command', 10.757695896022831)
(u'diversify', 11.363831699593145)
(u'north-south', 12.056978880153091)
(u'newest', 10.6706845190332)
(u'legendary', 11.5461532563871)
(u'softening', 11.769296807701311)
(u'moments', 10.757695896022831)
(u'compel', 13.155591168821202)
(u'traitors', 12.056978880153091)
(u'predicts', 10.757695896022831)
(u'fillmore', 12.462443988261256)
(u'paul', 7.7849531406935384)
(u'begin', 8.0557247409970021)
(u'generous', 9.8597543028168726)
(u'sickened', 12.462443988261256)
(u'technet', 12.056978880153091)
(u"pastrana's", 12.056978880153091)
(u'honouring', 13.155591168821202)
(u'combine', 9.6002431073317869)
(u'refering', 13.155591168821202)
(u'otal', 13.155591168821202)
(u'enfield', 13.155591168821202)
(u'thought-provoking', 12.056978880153091)
(u'advanced', 8.7012438725676926)
(u'leman', 13.155591168821202)
(u'innocents', 12.056978880153091)
(u'yourfirst', 13.155591168821202)
(u'periodof', 13.155591168821202)
(u'checking', 9.4667117147072641)
(u're-think', 13.155591168821202)
(u'fuji', 11.363831699593145)
(u'young-mania', 12.056978880153091)
(u'five', 8.1719845471128654)
(u'opporutnity', 13.155591168821202)
(u'whopping', 12.056978880153091)
(u'hallmarks', 13.155591168821202)
(u'roberta', 12.462443988261256)
(u'spin-quantum', 12.462443988261256)
(u'offerings', 10.064548715462886)
(u'lamkin', 13.155591168821202)
(u'emma', 13.155591168821202)
(u'slacken', 13.155591168821202)
(u'chairs', 10.757695896022831)
(u'streambox', 12.056978880153091)
(u'unprotected', 12.056978880153091)
(u'accelerating', 11.363831699593145)
(u'verifying', 9.0612466065991004)
(u'guanacaste', 13.155591168821202)
(u'flickering', 13.155591168821202)
(u'initiative', 8.3193092618697229)
(u'tavant', 11.363831699593145)
(u'inexperienced', 10.6706845190332)
(u'amendment', 8.981203898925564)
(u'gaining', 10.265219410925036)
(u'indications', 10.6706845190332)
(u'liquidation', 13.155591168821202)
(u'quinn', 12.056978880153091)
(u'habitat', 12.056978880153091)
(u'haggle', 12.056978880153091)
(u'foreseeable', 11.076149627141366)
(u'footage', 13.155591168821202)
(u'nolden', 13.155591168821202)
(u'dynegy', 8.5404706519799412)
(u"attorney's", 12.056978880153091)
(u'mozambique', 12.056978880153091)
(u'blazing', 13.155591168821202)
(u'choosing', 10.322377824764985)
(u'thies', 11.209681019765888)
(u'phibro', 12.056978880153091)
(u'ballot', 10.958366591484982)
(u'transport', 9.8974946307997183)
(u'contested', 11.209681019765888)
(u'collaborative', 9.8974946307997183)
(u'just-in-time', 10.958366591484982)
(u'leveraged', 10.757695896022831)
(u'kiddy', 12.462443988261256)
(u'morris', 11.363831699593145)
(u'salaries', 11.076149627141366)
(u'mementos', 13.155591168821202)
(u'buehler', 12.462443988261256)
(u'sustain', 10.6706845190332)
(u'passion', 11.076149627141366)
(u'anti-virus', 12.056978880153091)
(u'forgiven', 13.155591168821202)
(u'avoir', 12.462443988261256)
(u'benefitted', 12.056978880153091)
(u'tracey', 10.958366591484982)
(u'hard-money', 12.056978880153091)
(u"mcconnell's", 13.155591168821202)
(u'disregard', 11.363831699593145)
(u'biologo', 12.056978880153091)
(u"jillian's", 11.363831699593145)
(u'loans', 10.38300244658142)
(u'identifies', 10.958366591484982)
(u'counties', 11.209681019765888)
(u'gained', 10.590641811359664)
(u'sister', 9.3489286790508803)
(u'lifestyle', 12.056978880153091)
(u'asks', 9.8233866586459975)
(u'podium', 12.056978880153091)
(u'angeles', 8.7988823421316091)
(u'holdings', 10.447540967718991)
(u'on-stage', 11.363831699593145)
(u'roomers', 13.155591168821202)
(u'concession', 10.6706845190332)
(u'zincke', 12.056978880153091)
(u'diabolical', 13.155591168821202)
(u'mythological', 12.056978880153091)
(u'revise', 13.155591168821202)
(u'centrist', 11.363831699593145)
(u'cadet', 13.155591168821202)
(u'letters', 9.7543937871590458)
(u'peaceniks', 12.462443988261256)
(u'libertarians', 13.155591168821202)
(u'pigging', 12.462443988261256)
(u'catherine', 10.265219410925036)
(u'alimentarius', 13.155591168821202)
(u'screamed', 13.155591168821202)
(u'luna', 12.056978880153091)
(u'lung', 11.5461532563871)
(u'basmati', 12.056978880153091)
(u'roads', 11.363831699593145)
(u'maravilla', 12.056978880153091)
(u'hale', 12.462443988261256)
(u'banco', 12.056978880153091)
(u"profession's", 12.462443988261256)
(u'twain', 13.155591168821202)
(u'tendencies', 13.155591168821202)
(u'housing', 8.4551108030287843)
(u'guaymas', 11.363831699593145)
(u'mcveigh', 13.155591168821202)
(u'disapproval', 13.155591168821202)
(u'panies', 13.155591168821202)
(u"ginny's", 13.155591168821202)
(u'phenomena-investing', 12.056978880153091)
(u'terminates', 12.056978880153091)
(u'annette', 11.5461532563871)
(u'petronas', 11.769296807701311)
(u'co-brand', 12.462443988261256)
(u'viate', 13.155591168821202)
(u'flynn', 10.6706845190332)
(u'function', 9.6292306442050393)
(u'fiscal', 8.8248578285348707)
(u'interest', 7.1321435758601686)
(u'cordes', 11.363831699593145)
(u'booked', 10.447540967718991)
(u'lleter', 13.155591168821202)
(u'convergence', 10.590641811359664)
